Title,Company,Location,Salary,Salary Type,Fit Score,Response Probability,Missing Skills,Verdict,URL
Sales Engineer - Mobile Steuerungen & Mobile Robotik,ifm,Austria (Remote),,missing,15,5,B2B sales experience | German language proficiency (candidate only has A2 level) | Knowledge of industrial automation/mobile machinery/intralogistik | Experience with IEC 61131-3 and Codesys | CAN and Ethernet bus systems experience | Image processing systems knowledge | OEM customer management | Sales strategy development | Commercial/business development experience,"Do not apply - this is a sales role requiring B2B automation sales experience, not an ML engineering position.",https://www.linkedin.com/jobs/view/4395830620/?eBP=CwEAAAGdU_x0ptiF7w9imGOqEVDJoK76wHDB9jNPXfAvVR0-i-WLjHG8Pzoi0NYGlbK8knYaYnauBiWgeGOgzxtTwaR224e5qKl7JlLc4CPmiP7irYbgmblEBinxAbx4DfVB2HjytuysQNQ-iuZjbONvPhgEvlFQe1eW92y5YDGyCdpRWTKASgd4BgAVgo7i5Bf9Y4NhTUIl1HUZd23GxeNS-gSg9L7hzpKuXwPCc0EQkDdSm8lcgsHvsRpDkMHlGfbQ1ZAZNbgJUD5PdhB-ynZfmfehbvLC7CmmmcAwMdvFg4Xx-UEg0cL11Y7ZSzZVrPwrodRFYQMvi8BjJyDvqXXNfV8quS0zyD6e7BYIkNIBwHWk5Fk6ImPCdGazRhCm-5sPqKgyatUrfk9cZv3i8kxRWkPHYDmpWQ_qaO7CzbZPs-e9x0rcoi9JBPLSd3iEhzkeMKDJh6CHIFsQ&refId=k3cvThPbXqcOAHJjL1jqUw%3D%3D&trackingId=Lkn3BwLwJh3hmqfcXed7kA%3D%3D&trk=flagship3_search_srp_jobs
Product Manager,Ruby Labs,European Union (Remote),,missing,15,5,5+ years product management experience | Web product management | Team leadership of Product Owners/QA/Dev teams | Mixpanel experience | UI/UX design expertise | Entrepreneurial/business experience | Product backlog management | Competitive analysis experience | Component-based UI systems knowledge,Do not apply - this is a complete career pivot requiring 5+ years of product management experience that the candidate entirely lacks.,https://www.linkedin.com/jobs/view/4395337243/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=k3cvThPbXqcOAHJjL1jqUw%3D%3D&trackingId=COcbpGFDtUh%2FZSw2QjlvCQ%3D%3D&trk=flagship3_search_srp_jobs
Digital Sales Intern - 12 months,Thermo Fisher Scientific,"Vienna, Vienna, Austria (Remote)",,missing,15,5,German C2 fluency | Sales experience | Customer outreach via phone/video calls | Salesforce CRM experience | Business/commercial focus | Customer relationship building | Lead generation and pipeline management | eCommerce platform knowledge | Social media for sales,"Do not apply - this is a complete career pivot requiring sales skills and C2 German fluency that the candidate lacks, with 108 applicants likely including many with relevant sales experience.",https://www.linkedin.com/jobs/view/4376946966/?eBP=CwEAAAGdU_y6ZTR7D-G-oG4drIGNVdFWLZ4EPY7vriA3c4a8kc6Ko5yW43p7iaLuO3JRj3j-WXcHbOrn8SdJe1OwFHK3N_tKJ121XiajIZ_guJAQt6Upv9XUgYV_FSUc-tguaXtc-DdJQwed19tQ5vShrDDguXnAjkUKs4Mh5duXKaNVkcPIuQpnLV3MMZ1xqR-4GBcezcsvxcov0mkbuTYorO2MUk15XuMVov2ZQ7Cji_IFYpi0uk4yExBSNOfxFC9NzKYqwjl0uawAFVKykUkclodLON7NPBCWkZF5AwwX2Vzf4r1rxCyJW--OXcxKZ-c2OmtuEekoiWkSnwZpLnCodcR4roy1RDD7foxPYL9TzxQbMeT7PmKGCVvHS-JdrLYgYJp8L0RYphllAKCEBoXfBdpG-FO43iKVy_LdNuC4MJDnQPnmnVuuxTs8IeXUBYZ2d1fz0ArQZrkvwpmjJzmliA1Z2owArjm0yNpZdSBfbQ&refId=fKf58i7TAaDhZKoQTg6pgQ%3D%3D&trackingId=bLjY47VJ9EaC0%2FnXa3UwmQ%3D%3D&trk=flagship3_search_srp_jobs
Crypto Operations Associate,Alpaca,"Vienna, Vienna, Austria (Remote)",,missing,15,5,3+ years broker-dealer/financial services experience | Cryptocurrency operations experience | Trading operations experience | KYC and account approval processes | Anti-Money Laundering Program knowledge | General ledger reconciliation | Customer onboarding in financial services | Financial regulatory environment familiarity,"Do not apply - this role requires specific financial services operations experience that the candidate completely lacks, making this a fundamental career pivot rather than a natural progression.",https://www.linkedin.com/jobs/view/4393213961/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=fKf58i7TAaDhZKoQTg6pgQ%3D%3D&trackingId=U%2FME3tjsXdWDmNGHGdbogQ%3D%3D&trk=flagship3_search_srp_jobs
"Director, Product Management",DuckDuckGo,Austria (Remote),,missing,15,5,10+ years total experience | 4+ years product management leadership | Product management experience | Experience with 500k+ user products | Strategic roadmapping | Resource allocation | User feedback collection processes | Product experimentation frameworks | People management | Product launch experience,"Do not apply - this is a senior product management role requiring extensive PM experience, while you're a technical ML engineer with research background.",https://www.linkedin.com/jobs/view/4384247020/?eBP=CwEAAAGdU_0LulYQS4at79o8X5btWrIb3F9fiXE3uHp2r2R8t6qTHoTAFqwoCK7921O0ePucaTeNjuu7adtS1RmTpIH1iFyZgvgrV3MM9phw04GYtcB0CSEj56tpAG5fh_Wz3MAvgZ_oFoqpWupRygnps0YywRDYZXpfueuctdY3luyU83KlcD2VcYyTxmm3vATB0UkSQ6MjOu8sAopOjUvTQE4bUgkYBa9M6Qcvau8Xh0DHIZjjKRysFxDVzLw4uGBtjlIP8PeZYOidkTI4HJY2my1lzovVAutv6UeNpLLAvFGb7BTXA4Q1v9yNZnYZtXlHNMaIFtzFFVqFiBNj0vO9NZJ7PdnBJc7_dFj5MBdo5wbX-NwFCckWbVtkvPwS9Z5hPHbH-x-a2mDKgQlZ76HEsoIhsZKi327WpI4GnsTl_nHzK7KyqNpFptQRE0N-_7H2XWU8JbHUvhsadSq00jPmj-3JKfk7OioN7RlMbFwLkf0RODDXGtHKGrJsQHVysyLp&refId=jpqfjJ9wqjfE%2FCOEZ2C63A%3D%3D&trackingId=LgT5KUmcyNSd36ZGDBSmcA%3D%3D&trk=flagship3_search_srp_jobs
Head of Operations (EU),Bitget,"Vienna, Vienna, Austria (On-site)",,missing,15,5,8+ years operations leadership in regulated financial services | Understanding of MiCAR and DORA regulations | Experience operating crypto-asset or financial services platforms | Experience managing outsourcing within global group structure | Experience with regulatory audits and inspections | Financial services operations experience | Leadership and team management experience,Do not apply - this is a senior financial services operations leadership role requiring regulatory expertise that doesn't match your technical research background.,https://www.linkedin.com/jobs/view/4392531122/?eBP=CwEAAAGdU_0LuiEcTtaKbPbz0yu6V_IB994lLZFegHg3ebKs7a6gldwj1TXIKS2CCNVqbhPT7nrJbzGA2Z6QFwuFwsDSDlI7poxhuC8uDuvVgHI0UYiC_UwCZH5Uso3Zdo4kp1NFpVY1lCWPY13oWRrj0lDLyFT62nj2KoXQpIZz9M5IOWvNyZTEENsXX5ppTFStJL-8-FyCnWJiFjNH2ANKAT2NaWRv6oVrE4VcnBtmYoOYSTIQJuVQzuUUDhCE_BOZYYFF6kHxfG1xN_ivGFzfUpDkovP23xm_TlCLlnWswlrN5UDDIB4iRxJkr7HLgJTeo3vGOlReTUVjQZk76rU3xmUj2f7iNR4yC4esGoGycdQA5P3H7e1qTYoNzLD1Equ9ayn1obCw0w2cnbrWw_R-oBv_nNtEt_4-TEpYwESv-DFqSUnOX3lcsov6hbaA_b1GccYsV2BzGqNYrEz7RQgUgiFqT7pQnAyenqDIjMZAj3FNKRE&refId=jpqfjJ9wqjfE%2FCOEZ2C63A%3D%3D&trackingId=nFY1edNUDh6TKtJuhIl%2FfA%3D%3D&trk=flagship3_search_srp_jobs
Testmanager (w/m/d) - Testautomatisierung im Microsoft-Umfeld,HR-Beratung Hödl,"Vienna, Vienna, Austria (Hybrid)",,missing,15,5,"Test management experience | Test automation tools (Selenium, Power Automate, RPA) | Microsoft ecosystem (Azure DevOps, Microsoft 365) | Business process knowledge (HR, Finance, Sales) | German language (B2+ required) | Test case creation and management | Quality assurance methodologies | Testmanagement-Tools (Jira, Azure DevOps)",Do not apply - this is a complete career pivot from ML research to enterprise test management requiring entirely different skills and domain knowledge.,https://www.linkedin.com/jobs/view/4368198206/?eBP=CwEAAAGdU_0LutDCHOrujZ392pgF1W5VoYFkPFf5EZ76hRMFjdqIY5AcFeFNnX-JvdNmm8pA1mpwrgco-PoS892B8geulpfinrD55UvhODFI18harYxSFCe2A4YP2aBwWela9bFPBJf2WPtCJOKzI5g_pEKnNJ4PVXH4TGmuPKFubl9I0r-Dk0B5OX1RPaLAR1Ke2KYDtU9TUMsNzQwpQ0Y9kSmrJdm_cMbSmHxURmBHrJIjjW9uWoxgmC2A2oP7eOC4hux70IBzayJ93uRgtJeWOLdo_4CKZbnRw-zI2bhf69kahN7mJ5JjB71tWJS9Ud7erJ49lPUAErQ8hsJFgJ3iBTqpVwAsg-_zqrZkbWuH4o_jYIxjY39vR0okQLn_8_1DdPQga9SiUtNP8DR2jihtKvPKKr1fYp0DWZt5tgXkZFob6OzlHuI42ChrKeVB1HqG4KuxpLrlY1nH&refId=jpqfjJ9wqjfE%2FCOEZ2C63A%3D%3D&trackingId=PHVNN6WcfLiExUjFPDlq%2FQ%3D%3D&trk=flagship3_search_srp_jobs
Project Manager Defence (all genders),Frequentis,"Vienna, Austria (Hybrid)",,missing,15,5,Project management experience and certification | Very good German language skills (only has A2) | Commercial/business experience | Customer-facing project management | PM tools and methods knowledge | Defence/military domain knowledge | Team management and resource coordination experience,"Do not apply - this is a fundamental career pivot requiring PM certification, fluent German, and commercial experience that the candidate completely lacks.",https://www.linkedin.com/jobs/view/4314039567/?eBP=CwEAAAGdU_8Ofx45SFFYsEq5M7dC6X2a58eoHtanpqwmtKemUDqEos7epsx2ZqhVOMKYADEBhKTl5Y7sCU_J1OaXYHJTs9aHmzamJE265htIzz78hvZmaCVv8tF0KYPhsnas1N2gQ5ivVR7cDS3REQ33BO1Uz1YhBPF_cW5hdyXHTrqm50M3kOq78W9WaqE7BtgB25lSftNGbdBIuwj72JrLQU5EdfUXgiz4sDEH_FZkSGPDqUuiV5YoayaLgbOqiWFATAxJBZZraIC2BrLI5jxWsETapwmSVIR7axk4fFIZsCodEFrxQwmRyNREHbySlCa0LAD2lSbm_DJHU3ByneO1sS26VXruxvPUTdDbK1KPuiojTu3WdNXNs7WnU_n4dsZri1dpbW8BbxSKqxQKkspFIpw2g0drLof708YIANLwQdMzAg4778cYN3892JVUXdztSem1L-0npTb1IaAUk71Vc0R7KVsIss36tFwBnBvUYQ&refId=eEpyFSGsqxLvmD29oOu3Ag%3D%3D&trackingId=beW26KIrQcaWp4EaWeNoWQ%3D%3D&trk=flagship3_search_srp_jobs
Client Partner (m/f/d) Digital Advertising,Sportradar,"Vienna, Vienna, Austria (Hybrid)",,missing,15,5,Digital marketing solutions delivery experience | Sales and marketing background | Client relationship management experience | Sports betting ecosystem knowledge | Ad-facing business models understanding | Programmatic advertising experience | Paid social and search experience | Account strategy development | Up-sell and cross-sell experience,Do not apply - this is a complete career pivot from technical research to commercial sales/marketing with no transferable business experience.,https://www.linkedin.com/jobs/view/4393288988/?eBP=CwEAAAGdU_8OfwE_ZTABe0F9Qfucloqtkc95meFUlCM-kV2eQ5xvzKdZZTV_C7_YxilKaahhR9JB_cEVUg_o3bJ90nmAxdgT7XkWYY4ekGrdXRFlOENlcltSRvgzTUNjOCYZFD1FXcbx0uJtS3CsLp0VN0tv0rMMucWX98LXF4_spnIBKRaaLR-9mmogIANsbhP2mKAVTOmoIIyOAbEJoVUaocxgyIQpMteqrH9SrYaBxL3wGiPp4LO5zXtgsMWRycb1A9Q2fWBLxQWvfO2uIoZF1Z6NPZxtnjzfa_8qHDZRbLes0ewxXRC4ObeVodA7js5a7zTy8PRs7u8C9j0fIg2LnYPHrW0wSfMa60PyLQkJhIhMqVHFCtmoHL8FgUrNP7YuXHDZTo1Y4gXdJqWACQ8tq9gX7V4pdMRIU86bvrfQkppK79Z0-EC8MsoS8hJSZubNkwwnj3sdAKVriYbNOMxcDbUgVx2IJWh5WLaxw4Q&refId=eEpyFSGsqxLvmD29oOu3Ag%3D%3D&trackingId=E5LB8eZuz4jvy399QEOuyA%3D%3D&trk=flagship3_search_srp_jobs
Strategy Consultant - AI Training & Evaluation (MBB & Top-Tier Firms),Mindrift,Austria (Remote),,missing,15,5,"3+ years experience at McKinsey, BCG, Bain, Oliver Wyman, Roland Berger, Monitor Deloitte, EY-Parthenon, Kearney, or Strategy& | Client-facing consulting project experience | Business strategy and management consulting expertise | Financial modeling for business contexts | Market analysis and commercial due diligence | Client deliverable creation under business constraints","Do not apply - the role has a hard requirement for top-tier strategy consulting experience that you completely lack, despite having excellent technical qualifications.",https://www.linkedin.com/jobs/view/4395317723/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=67CHOtFOtnQw9EEUjYewgQ%3D%3D&trackingId=g55Y7a2%2B7d%2Fz0BEwm1i5zg%3D%3D&trk=flagship3_search_srp_jobs
Technical Cofounder @Crafts Platform,Simos - oMind Fock Holding GmbH,"Vienna, Vienna, Austria (On-site)",,missing,15,5,Next.js/TypeScript web development | Solana blockchain development | Rust programming | Smart contracts (Anchor) | tRPC | Prisma ORM | Full-stack web development | Web3/crypto experience | Product/Growth mindset | Startup/founding experience,"Do not apply - this role requires extensive web3/full-stack development experience that you completely lack, making you fundamentally unqualified for this technical co-founder position.",https://www.linkedin.com/jobs/view/4397087874/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=67CHOtFOtnQw9EEUjYewgQ%3D%3D&trackingId=tKWv7uugtv32G4jPvBarOg%3D%3D&trk=flagship3_search_srp_jobs
Working Student – SaaS Sales (m/f/d),ATOSS Software SE,"Vienna, Vienna, Austria (Hybrid)",,missing,15,5,"Sales experience or interest | CRM systems (Salesforce) | Sales methodologies (MEDDPICC, SPIN selling) | Lead generation experience | Business fluency in German | MS Office proficiency for business use | B2B SaaS industry knowledge | Currently enrolled student status","Do not apply - this represents a significant career pivot downward from senior technical roles to entry-level sales without the required student status, German fluency, or demonstrated sales interest.",https://www.linkedin.com/jobs/view/4330607763/?eBP=CwEAAAGdU_-VE8lDefPTX4mUMWL0JZ18K-2dhyzs0d2g61Wqndk1jUBLUtuCnX6OUZwBrXfE8_aLnm-T23nlGL23-el6-buOTxbTrY9qPHqoBnOcbrH_SZ-zi5kQAdlWwAYPdYMMnuXhHNcuFXer1NSBON0uSkcFnj8hK1HnRMsR6dme95RnbJMRZGs_6o1t3e4i_lZlKX9onrIBc4EmXOx4wnFWQgMZHErstAFM4csBa9rlwvsAxfzUcx-TULYvWUY5Bk4gTkdtpQ6BGTm6Q_7xwwwA6F0UVaisr3qIlGP4nrquSupAe3iwi608ZCRUDnedzwST-ZGWtVwaLD4ZUbXelwtC6jtBftryyazVKfc1_AELwlwsO3M-onlXUqI1aGVoltnP71TH81RPgfHiMrmsRHKBuG2x3yeX4OdgCExc8F6btZzkV9vKgqo0BKfyvML3ja33-TdYX-E2jSskDtVfAyCMwZiieOMZaEO9nWoulg&refId=T1dnnucPYz3uJ8f3OJIdCA%3D%3D&trackingId=cmoZXSyw14SoEvFgqMsOTw%3D%3D&trk=flagship3_search_srp_jobs
Head of Technology (EU),Bitget,"Vienna, Vienna, Austria (Hybrid)",,missing,15,5,8+ years technology leadership in regulated financial services/fintech/crypto | Understanding of MiCAR and DORA regulations | Digital asset custody/wallet infrastructure experience | Experience managing outsourcing within global group structure | Experience with regulatory audits and inspections | Senior executive/C-level leadership experience | Financial services technology strategy,Do not apply - this is a senior executive fintech role requiring extensive regulatory and financial services leadership experience that the candidate completely lacks.,https://www.linkedin.com/jobs/view/4392397889/?eBP=CwEAAAGdVABZCBO1q1kMQcWwr3x4p1hEDQ5nrWezPsuJkkKt4cnZEc3ZJeNw4OziNzbp4FjQvtn-rCS-h-KLLlDTuCZ-fdzPwUIwVoW3y7m6NTh-sVFbsWagd05gSPVtoG8CIKnJeK10YiDHbHykk_DL2ikETsErRpTgO3C15o1bPS0k-BBtSHyw92PjDYSTl9BzhgdBL_NlbWZfDBhNgTTX87h6JLntBUp7y8SDKEW5kg0F2LyUlKIqf48qkzq0LZoIm6EVuuxvD1dZGBvT_Gb5wDiBmKlRCSkOwqJOY14tK8uf0LuAfI-l8GbHnnwNp7NrIOWmN_VDYefuZXApr0qB0xTeJ9Tuej8iQCv3LM3TdVwDrv0nRAf7ZmkY8fJC0uW6l5laJYXvCWuEsYTMlj_3Hb-J0s_pu88eJRtbH-UuD6ENNI11KxMnFpalxqwfoPUxNrM-sXuLDiHRDMWrFkaufUuzf4Cj3XNalOkdI7o9LUPi&refId=1s1TRVB7%2BmTIeUUT1g4QVQ%3D%3D&trackingId=F4NEMSaJP9uVWTRXlMP1nw%3D%3D&trk=flagship3_search_srp_jobs
Field Operator,Aceolution,"Vienna, Austria (On-site)",,missing,15,5,Physical fitness for 6-7 hours of daily walking | Field data collection experience | Retail/public space navigation experience | Manual data entry and validation tasks | Expense reporting and timesheet management,Do not apply - this entry-level field collection role would be a dramatic step backwards from your research engineering career and doesn't utilize your valuable ML expertise.,https://www.linkedin.com/jobs/view/4390999079/?eBP=CwEAAAGdVAFrAiEYwcpZIbxZ3CyfIoRTZ3KaV-Emmzo47Qbk8vqoY720ALhiGegEt5_pOFO38mFBLGa0aFeFXF3QwoFJxZh828yY9NGI_olddYPWRd1NDRAVb_jLOPNDHBfLSeKqfWNqS1PuWfqtU2Z8Jjciuu6Z8_b1xJFMEDBoIa7XwTXDuUBZURToA48-qPOOkk4by-IQqkvs9uxuj7bVy2UlhkXGzst6bW1Lp_ocip9CPGsWLSn6z4HcZdSeM8oskwRZgG_-mXPwDsZjXKOmcMzM3BwTRnGE3vFFp7oY8q-cKoeiqfIWSs_5yPwInSPfq8MkIg6A_x9-2sUR5lMREFGo9j3K-USL1BN_Xiw0zeOUSPvEe8_9qUUAXqHo45tICan_4MA4sSr4VL4KXzwZ6w1CjPZmeEDdRZO1Sl-iYHmRw0w42R6vDnbqJBX6qqn1iQmcARQRPg&refId=ZAs0deCiYxw%2BDdrpxYu%2BCw%3D%3D&trackingId=8s0sG3KkzQsV9coiL%2Fzeyg%3D%3D&trk=flagship3_search_srp_jobs
Content Creator — Freelance,REM Waste Management,EMEA (Remote),,missing,15,5,Short-form video content creation | Instagram Reels and YouTube Shorts experience | Social media content strategy | Brand storytelling for consumer audiences | UK market knowledge | Content performance metrics and optimization | Graphic design and visual content creation | Humor and entertainment content writing | Waste management or traditional industry knowledge,"Do not apply - this is a complete career pivot with zero relevant experience in content creation, and you'd be competing against 906+ applicants who actually have social media and video content backgrounds.",https://www.linkedin.com/jobs/view/4392501717/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=j60AJshNPB7I5kAyZhjmjQ%3D%3D&trackingId=atop%2BqBsdPUJFb6bUAAmnw%3D%3D&trk=flagship3_search_srp_jobs
Database Development Engineer,Bybit EU,"Vienna, Austria (On-site)",,missing,15,5,"8+ years DBA experience | MySQL/Redis system principles | AWS cloud technology stack (VPC/AuroraRDS/Valkey/OpenSearch) | TiDB/Doris/ES distributed databases | Financial-level storage components management | Database SLA management (99.99%) | Golang backend development | Massive database experience (cluster > 800, TB+ data) | Production database operations and maintenance",Do not apply - this is a senior database administrator role requiring specialized DBA expertise that doesn't align with your ML research background.,https://www.linkedin.com/jobs/view/4393090033/?eBP=CwEAAAGdVAHwS3VPxpVNejSW8d4litIMxSIlAK-cQzEWdYkE4Y5_EmeSX9HuehKF5ZLgvuLp7_PAl_GcT6zEHBCGWn5Z-fcbsD2JL8ZRbB_hO7PNkByH9Up0n31Y2NQAnFqlJZMWf-_D2Cc0mkubI0p4UBEBFzk1bgp5PiaUijTkGGzF0vVcb7PZa3PWt1UG-Ag4L2XiWw83_pe3ijitQw3gRDGbOafHq0zqGKlTGHXEUHCfl3Bs_3s_di8yuRhM2h2mZjeZDyTEy7QQsCnOxFOuhqvqZaZKS_GxtUGwY0NuD6itcPVDaB0WYQK8v5rObjlMgKNK6YSROVoONgeSdJI6r65VzTCWst2CvvLCzFwTsBeQrJHpuodf5CzgAnVomZiosiBYcjv4dQUhg-EKVkN32fnp1GUvXpcbvSR4xSicfnFPBvBlsym6aGmCJazZRE4WmCt3qkK6sA&refId=j60AJshNPB7I5kAyZhjmjQ%3D%3D&trackingId=92gunq9XvxGQQb965EHbiw%3D%3D&trk=flagship3_search_srp_jobs
Lead Consultant Salesforce - Life Science (all genders) [Wien],adesso Austria GmbH,"Vienna, Austria (Hybrid)",,missing,15,5,"Salesforce platform experience | Salesforce certifications (AI Specialist, etc.) | German language proficiency (very good required) | Presales and sales support experience | Solution architecture for enterprise clients | Life sciences domain knowledge | Client consulting experience | Business development collaboration",Do not apply - this is a senior Salesforce consultant role requiring platform expertise and business skills that are completely absent from your research engineering background.,https://www.linkedin.com/jobs/view/4381428580/?eBP=CwEAAAGdVAIo6jg06cCsJxvzg05Q-wny339uKU62qHTGQy5korSRo3tNjp00EpAaWzKDdTd4fKQ1hpy5X1b0qL5s-URT70vUB8Hz9sMIvAzgyzMaixsHAPfdLwOSeL6ruBmJ4QltwsG98XTw-AMEmp4jDljigsrAr00xzhOkAMgPM2LX1jdHBFpxFK3A0Cg4erNff871VzpbKYBOZIUax92sbc0xwGY0xxdO5F_djDDw-gpGGazlUaWU_GJLtlZj7UvaZZvKO8Vda9mZbG2suJVfWXHn6L4Ji1zwhPNvea51Q9y1goXGRPN07odQpgHmHQl09wAjQPsYl8tXtIvrJ7PZ3E5gaxPLDcm7gUmyAHaA3VSTRzFmhjHYOR0f3BLHXe1FnBt-IVkD2pzEdJe1djMiY2uVBxwV64FIbNEKN6BM2SnRU7hQ64tV5RUZhrNUyUJuxjLTwdIWvLpHvSrP6fq2_PtacNsZPsGM4g&refId=vVeqPIJOioSjMmr9fVV5bw%3D%3D&trackingId=lPAC2PK0yxVnVysK4e9gWw%3D%3D&trk=flagship3_search_srp_jobs
Power BI Specialist (w/m/x),APC Business Services GmbH,"Maria Enzersdorf, Lower Austria, Austria (Hybrid)",,missing,15,5,"Power BI expertise | Dashboard development experience | Data modeling (Star Schema, Snowflake Schema) | UI/UX design background | Business requirements analysis | KPIs and business metrics understanding | Grafana experience | SAC experience | Advanced German proficiency | Business intelligence domain experience",Do not apply - this is a complete career pivot from ML research to BI specialist requiring entirely different skills and domain expertise.,https://www.linkedin.com/jobs/view/4392903209/?eBP=CwEAAAGdVAIo6-rIH8eQavxDbq8DKxgL9UueZbeVH5RB5bQhhNrRuaZF8JbaleGnjspsk8-CWbL9h5VBl4oVDM8MGJ93N-bcEqT9Mz01dPLUMntDiVCd_hwm4LplVqubqIF7RsHgeyXShtvCzNKFthiPWfFD4vf-TMw9Gz3Fd207ceLJpkL7EN0SAuyFbpHyz3dKXmlO6eifVjfgh4FJUjUUUl_Kyla1jMxx_uWp7wjnFXsJ3EjWqixqoFy918Y0qflLdKjghP7pKdHYQR-FCg9nKubPJHvdXWS1ttJ_sbYPsGBKokeIdVgocW_ai0kpxtZYO17WE3ezDzqIOA6rmCNTG4GmcFf5p6XoQB1zRCVCZD7ku6BuwQjCr6D4w_2h87_YMTxRQFUzx95P5RvauIPbBgcaBbHIk4fcDKPyE36fzQ6Mc-ITKPvb1urwLahi0rHsKyAqpKe6GrOtuqEa65H3QrySx_UoeIdGAYr4FHjT2-W-&refId=vVeqPIJOioSjMmr9fVV5bw%3D%3D&trackingId=XjOFG9UemqXIqVPrgkTPJg%3D%3D&trk=flagship3_search_srp_jobs
Startup Customer Success Manager - EMEA,Ashby,European Union (Remote),,missing,15,5,2+ years customer-facing experience | Customer Success Manager/Account Manager experience | SaaS product support experience | Customer onboarding experience | Retention and engagement strategies | Experience with recruiting/HR tools | Email support and customer call management,Do not apply - this is a complete career pivot requiring 2+ years of experience you don't have in an entirely different field.,https://www.linkedin.com/jobs/view/4397171966/?eBP=BUDGET_EXHAUSTED_JOB&refId=4nBOGhoHvJbrww3VthLCMA%3D%3D&trackingId=5JDJ6LI7LELBxjiFXV%2B%2FHg%3D%3D&trk=flagship3_search_srp_jobs
E - Learning Specialist (m/w/d),Austro Control,"Vienna, Austria (Hybrid)",,missing,15,5,E-Learning and digital education experience | Moodle or LMS administration | German language proficiency (only A2 vs required very good) | E-Learning content creation | Educational technology background | MS Office advanced skills | Server and network administration | Training and instructional design experience,Do not apply - this role requires e-learning expertise and educational technology experience that this ML engineer completely lacks.,https://www.linkedin.com/jobs/view/4393420453/?eBP=CwEAAAGdVAPOF2y9DzNtHK2ru2PURf4QCh6Mu5RQSWCjRqP75mes0qL3G6u_n3uSV0WqiIhXhqE3Ckl-oYAQfEutrsEbD9qPUFEG4Khl-_F00gaJl960S5sXVsmO-1XFQKOsjp53s327Y4IYAheCLO7myxoFADEZxTVUPHHy94DQjInqb_zRbm5Hg6hMk_Px_An7OKmpRJa5qBKXYOgUziQ1YebAmXMnIIqt2uAfJpj2DK1KKMf_WhNNjAz1EqQGWRFM9jOdvCYU-BgC0GW69kvZfPZVWhSdtAbgBY4MW9vwhHnU2eiEQhcV1Wt7nwhS1Hrqt6h9LgF_h-eVmL19Rx15gJOWJCa7dMVuVVo_E8_GDlrQj9beIlvA8LxSTmmY5NGe4YvGn-NoFG--RCh1DJSbB0EJWT2l1dN0VMXToxkcTW1GcawJM84AgoBAsvETanca-iCMXE3d1DlDpr1hLyDp5Q1PdXhYxN74skP_FoWOFw&refId=TJltg3OumsTJQcP1pgXWlQ%3D%3D&trackingId=L2SkHNaZrzAw9FMSMy1HXw%3D%3D&trk=flagship3_search_srp_jobs
"Delivery Manager „Pension Fund"" (f/m/x)",Raiffeisen Group IT GmbH,"Vienna, Austria (Hybrid)",,missing,15,5,Team leadership experience (managing ~10 people) | Agile project management expertise | German language proficiency | Banking/Financial services experience | Pension fund domain knowledge | DevOps and cloud architecture experience | Business stakeholder management | Change management and transformation leadership,"Do not apply - this is a senior delivery management role requiring people leadership and business acumen, while you're a technical ML researcher without management experience.",https://www.linkedin.com/jobs/view/4392099201/?eBP=CwEAAAGdVARWKDtiV38JO-l-iF0YFGSkRps8Frr9NpnllfFcKmYi8dxx2M78PLqeM2sDlIg-Tq-p20wvH4ipUz94CIbE5dHnidP9C8RQo8i55d_CCEV8loH6YotWo0DdIDqKON_phbY_3mx3xhKuGS0MU65F4QcHuvWdVgm5s4G1W0OrJHal2fAa_OXNPzXj3ChZ_WA_dNoNolinKj29ak4wHqCVzlMbRSs0YWnwk_5PH3CGZ5DaH_bNpl2Cggx15GOm-V8leJsR1cHWnhtztNFdWiVP91jGFWLjyeiY_vULgnXrAb4fnCQG6dC2mF8O7zdm0IA1VH--RNdmzA38onLy-JehJZqRJ5HqwYB09di6IvoKBZmmhgc2rjlKBiEvRvOtAFIz79h3Z7l4sWVS00TUHZkC3AxEmPIIy6K98ujNE1rdQgj1zu7pr2NBXdrw-p58R4MDwW2w7Fd77sGvzOCRDsdIMi941urarZY1u3otbG85Y3lwXw&refId=bPX5RsZlTXsqDWNYtCUlDA%3D%3D&trackingId=IC%2BQWZLa1aoqvPTC7QtMag%3D%3D&trk=flagship3_search_srp_jobs
